TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
fly chr53C8-53C8	fly chr53C8-53C8	0.825238942742112	-0.192082307015226	4	1	0.000171408981830648	5834	16508	36852	CG4927
fly chr56D7-56D7	fly chr56D7-56D7	0.825238942742112	-0.192082307015226	4	1	0.000171408981830648	5834	16508	37235	RpL11
fly chr47E1-47E1	fly chr47E1-47E1	0.834296163000594	-0.181166828149056	15	4	0.000685635927322592	5834	16508	36181,36176,36177,5740585	CG13216,metro,CG13218,CG34224
fly chr89B16-89B16	fly chr89B16-89B16	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	41992,41994	ema,CG14882
fly chr58F3-58F3	fly chr58F3-58F3	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	37589,37588	RpS24,CG3732
fly chr47A11-47A11	fly chr47A11-47A11	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	36111,14462577	CG17765,pre-lola-G
fly chr24F3-24F3	fly chr24F3-24F3	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	318825,33652	mRpL27,CG15440
fly chr36E6-36E6	fly chr36E6-36E6	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	35089,35085	CG7200,Socs36E
fly chr8A2-8A2	fly chr8A2-8A2	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	31809,31806	CG2004,Ogg1
fly chr65D5-65D5	fly chr65D5-65D5	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	38765,3772463	Galphai,CR32385
fly chr55E2-55E2	fly chr55E2-55E2	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	37139,37142	CG5493,Sec6
fly chr86D5-86D5	fly chr86D5-86D5	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	53510,53504	Ugt86Da,Ugt86Dg
fly chr13B6-13B6	fly chr13B6-13B6	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	32461,32458	HDAC6,Top1
fly chr57F8-57F8	fly chr57F8-57F8	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	37476,37475	Tbp,CG10306
fly chr67D1-67D1	fly chr67D1-67D1	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	39168,39164	CG6707,Taf2
fly chr68A1-68A1	fly chr68A1-68A1	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	39228,44006	klu,Fad2
fly chr99B7-99B7	fly chr99B7-99B7	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	43488,43490	Obp99a,Bub3
fly chr67D11-67D11	fly chr67D11-67D11	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	19834932,19835961	CR44540,CR44539
fly chr84E8-84E8	fly chr84E8-84E8	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	49997,40948	CG11052,CG10435
fly chr38D1-38D1	fly chr38D1-38D1	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	35320,318881	CG17472,CG31680
fly chr21B5-21B5	fly chr21B5-21B5	0.835915726752978	-0.179227476298037	8	2	0.000342817963661296	5834	16508	14462649,44392	CR44218,Rpp30
fly chr61B3-61B3	fly chr61B3-61B3	0.854427831000579	-0.157323237570086	12	3	0.000514226945491944	5834	16508	38045,252479,38047	Tudor-SN,DIP2,miple1
fly chr96E2-96E2	fly chr96E2-96E2	0.854427831000579	-0.157323237570086	12	3	0.000514226945491944	5834	16508	14462519,53586,2768686	CR44179,Dhap-at,CG33494
fly chr36C10-36C10	fly chr36C10-36C10	0.854427831000579	-0.157323237570086	12	3	0.000514226945491944	5834	16508	35055,35056,35060	CG5110,GCS2beta,CG6412
fly chr68E3-68E3	fly chr68E3-68E3	0.872202953942998	-0.13673313680668	16	4	0.000685635927322592	5834	16508	39344,39349,39347,39346	Sprn,byn,CG11588,CG5897
fly chr60C8-60C8	fly chr60C8-60C8	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	19835548,37894	CG45068,Rpn8
fly chr29F3-29F3	fly chr29F3-29F3	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	19835174,19835726	CR44414,CR44415
fly chr88B1-88B1	fly chr88B1-88B1	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	41733,41731	MetRS-m,CG9616
fly chr48F1-48F1	fly chr48F1-48F1	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	36329,36327	Cam,CG13168
fly chr36A10-36A10	fly chr36A10-36A10	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	34993,318953	grp,CG31807
fly chr86E5-86E5	fly chr86E5-86E5	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	41373,41374	CG5276,CG6744
fly chr33D2-33D2	fly chr33D2-33D2	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	34646,34642	crok,CG31760
fly chr32A2-32A2	fly chr32A2-32A2	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	19836227,34461	CR44580,CG17097
fly chr64B9-64B9	fly chr64B9-64B9	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	38561,3772311	CG11357,CG33777
fly chr85A3-85A3	fly chr85A3-85A3	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	318747,41013	CG31460,pch2
fly chr38C8-38C8	fly chr38C8-38C8	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	35316,3885610	CG2493,CG34007
fly chr66C5-66C5	fly chr66C5-66C5	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	38930,38931	Rab19,Arl5
fly chr44A2-44A2	fly chr44A2-44A2	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	35768,35764	CG14762,Hey
fly chr26A3-26A3	fly chr26A3-26A3	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	33825,33824	CG9044,Gpdh
fly chr1E1-1E1	fly chr1E1-1E1	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	31048,31052	TfIIA-S-2,CDC45L
fly chr85D15-85D15	fly chr85D15-85D15	0.883130867356339	-0.124281881708273	9	2	0.000342817963661296	5834	16508	41123,4379851	CG8135,CG34117
fly chr27B1-27B1	fly chr27B1-27B1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	33952	nrv1
fly chr33E5-33E5	fly chr33E5-33E5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	34663	CG5418
fly chr31F5-31F5	fly chr31F5-31F5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	34449	Lrr47
fly chr44C6-44C6	fly chr44C6-44C6	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35816	CSN7
fly chr87B3-87B3	fly chr87B3-87B3	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	41484	CG3916
fly chr29F1-29F1	fly chr29F1-29F1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	10178945	CG42710
fly chr89B1-89B1	fly chr89B1-89B1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	19835037	CR45212
fly chr45B1-45B1	fly chr45B1-45B1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35937	Rad51D
fly chr9F13-9F13	fly chr9F13-9F13	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	32028	Myo10A
fly chr54C12-54C12	fly chr54C12-54C12	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	10178935	CG42649
fly chr3B2-3B2	fly chr3B2-3B2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	31256	eIF2B-beta
fly chr75D4-75D4	fly chr75D4-75D4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	40030	not
fly chr64B2-64B2	fly chr64B2-64B2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	38535	mRpS6
fly chr88F7-88F7	fly chr88F7-88F7	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	14462476	CG44013
fly chr96E9-96E9	fly chr96E9-96E9	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	43102	CG5028
fly chr9B7-9B7	fly chr9B7-9B7	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	31958	CG2909
fly chr13E3-13E3	fly chr13E3-13E3	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	32500	CG8119
fly chr76F1-76F1	fly chr76F1-76F1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	40196	CG14186
fly chr45C1-45C1	fly chr45C1-45C1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35950	Pkn
fly chr34B4-34B4	fly chr34B4-34B4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	34735	Uvrag
fly chr62A1-62A1	fly chr62A1-62A1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	38167	SA-2
fly chr52A6-52A6	fly chr52A6-52A6	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	36717	GalNAc-T1
fly chr64B13-64B13	fly chr64B13-64B13	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	38572	CG18418
fly chr21C1-21C1	fly chr21C1-21C1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	33207	Ent1
fly chr91F12-91F12	fly chr91F12-91F12	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	42309	CG3773
fly chr4C11-4C11	fly chr4C11-4C11	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	44409	Cbp80
fly chr46A1-46A1	fly chr46A1-46A1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35998	Uba1
fly chr16F1-16F1	fly chr16F1-16F1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	32774	CG12985
fly chr84A5-84A5|3-47.5	fly chr84A5-84A5|3-47.5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	40833	Scr
fly chr28A1-28A1	fly chr28A1-28A1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	34024	santa-maria
fly chr5C7-5C7	fly chr5C7-5C7	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	31523	CG12236
fly chr64C1-64C1	fly chr64C1-64C1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	38584	CG32237
fly chr44D5-44D5	fly chr44D5-44D5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35849	CG14749
fly chr37E3-37E3	fly chr37E3-37E3	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35228	CG10195
fly chr1F4-1F4	fly chr1F4-1F4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	31082	CG12773
fly chr58C5-58C5	fly chr58C5-58C5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	37533	CG11170
fly chr5A2-5A2	fly chr5A2-5A2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	3771886	snoRNA:Psi28S-3342
fly chr8E10-8E10	fly chr8E10-8E10	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	31899	LPCAT
fly chr49D6-49D6	fly chr49D6-49D6	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	12798426	CR43469
fly chr60C4-60C4	fly chr60C4-60C4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	37885	CG13577
fly chr96C7-96C7	fly chr96C7-96C7	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	43034	CG10420
fly chr71A2-71A2	fly chr71A2-71A2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	50281	BobA
fly chr4F10-4F10	fly chr4F10-4F10	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	31458	Usp16-45
fly chr66C7-66C7	fly chr66C7-66C7	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	38941	Pex2
fly chr88A3-88A3	fly chr88A3-88A3	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	41702	CG9925
fly chr93F9-93F9	fly chr93F9-93F9	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	42563	RpI12
fly chr78C8-78C8	fly chr78C8-78C8	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	40363	ebd2
fly chr83C5-83C5	fly chr83C5-83C5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	44274	disp
fly chr41E5-41E5	fly chr41E5-41E5	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	246616	CG30441
fly chr84A5-84A5|3-47.5 cM	fly chr84A5-84A5|3-47.5 cM	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	40833	Scr
fly chr67C2-67C2	fly chr67C2-67C2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	39119	CG3335
fly chr38C3-38C3	fly chr38C3-38C3	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	19835155	CR40341
fly chr98A4-98A4	fly chr98A4-98A4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	43309	Gr98d
fly chr82A4-82A4	fly chr82A4-82A4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	40548	Skp2
fly chr25C10-25C10	fly chr25C10-25C10	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	33748	Cyp28d2
fly chr28C4-28C4	fly chr28C4-28C4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	34067	cdc14
fly chr46D9-46D9	fly chr46D9-46D9	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	36046	sel
fly chr92B4-92B4	fly chr92B4-92B4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	42366	Ask1
fly chr15A1-15A1	fly chr15A1-15A1	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	32642	CG13012
fly chr37A4-37A4	fly chr37A4-37A4	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	19835616	CR44904
fly chr66C8-66C8	fly chr66C8-66C8	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	38945	GAPcenA
fly chr74A2-74A2	fly chr74A2-74A2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	39925	CG13723
fly chr44F9-44F9	fly chr44F9-44F9	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	35895	FANCI
fly chr19F2-19F2	fly chr19F2-19F2	0.887015239878568	-0.119893115446347	5	1	0.000171408981830648	5834	16508	33101	CG1722
fly chr45A1-45A1	fly chr45A1-45A1	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	35916,35904,35905	CG13742,Np,CG8172
fly chr100B1-100B1	fly chr100B1-100B1	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	43672,318554,43666	l(3)03670,CG31008,CG15550
fly chr84E1-84E1	fly chr84E1-84E1	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	40925,59143,59140	sgll,CG18747,CG18744
fly chr32F2-32F2	fly chr32F2-32F2	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	34571,34572,34573	CG6488,spz4,Dlg5
fly chr22B8-22B8	fly chr22B8-22B8	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	33369,33370,33372	Der-1,CG15356,CG7289
fly chr83B4-83B4	fly chr83B4-83B4	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	40681,40679,40680	CG1427,Vha26,kra
fly chr21F2-21F2	fly chr21F2-21F2	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	33303,33305,33306	CG5118,CG4896,CG5126
fly chr19E7-19E7	fly chr19E7-19E7	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	33077,33078,33085	CG1529,Ntf-2,CG32512
fly chr67B2-67B2	fly chr67B2-67B2	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	39066,39068,39069	Pdxk,Klp67A,CG4452
fly chr77C3-77C3	fly chr77C3-77C3	0.891639996291595	-0.114692819468488	13	3	0.000514226945491944	5834	16508	40264,40261,8674065	CG5910,mRpL15,Uhg8
fly chr67F1-67F1	fly chr67F1-67F1	0.91293873848773	-0.0910864997756234	21	5	0.00085704490915324	5834	16508	39217,39222,12798172,39226,39218	tna,CG6404,CG43245,Aps,CG6418
fly chr89B7-89B7	fly chr89B7-89B7	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	41965,41968	Bin1,mtSSB
fly chr16F7-16F7	fly chr16F7-16F7	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	32796,32792	ari-1,Taf8
fly chr62A10-62A10	fly chr62A10-62A10	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	38207,38208	CG7974,RpL23A
fly chr2E1-2E1	fly chr2E1-2E1	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	50373,19835588	CG17776,CR44690
fly chr25C1-25C1	fly chr25C1-25C1	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	326173,53471	CG44001,SP555
fly chr94D10-94D10	fly chr94D10-94D10	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	252554,2768677	sav,p53
fly chr96C1-96C1	fly chr96C1-96C1	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	326146,8674021	CG31510,CG42503
fly chr62B1-62B1	fly chr62B1-62B1	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	38218,38222	drpr,CG13921
fly chr15A3-15A3	fly chr15A3-15A3	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	318094,32656	TwdlX,CG34325
fly chr54D6-54D6	fly chr54D6-54D6	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	3772086,37011	snoRNA:Me28S-G3081a,rdgBbeta
fly chr99C7-99C7	fly chr99C7-99C7	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	43548,43549	CG42557,eIF2B-alpha
fly chr66D8-66D8	fly chr66D8-66D8	0.917472305785891	-0.0861328839385178	10	2	0.000342817963661296	5834	16508	38983,38984	RpL14,CG5989
fly chr30E1-30E1	fly chr30E1-30E1	0.920071735361582	-0.0833036387596938	14	3	0.000514226945491944	5834	16508	47762,34307,5740752	FKBP59,mtDNA-helicase,CG34183
fly chr100D1-100D1	fly chr100D1-100D1	0.920071735361582	-0.0833036387596938	14	3	0.000514226945491944	5834	16508	43727,48317,43728	CG1792,ttk,pasha
fly chr23A1-23A1	fly chr23A1-23A1	0.920071735361582	-0.0833036387596938	14	3	0.000514226945491944	5834	16508	33441,33445,33440	insv,Drp1,Rad1
fly chr56E2-56E2	fly chr56E2-56E2	0.920071735361582	-0.0833036387596938	14	3	0.000514226945491944	5834	16508	19834936,3771755,37265	CR44506,snoRNA:185,Obp56b
fly chr21E2-21E2	fly chr21E2-21E2	0.924838596692669	-0.0781360467568538	65	18	0.00308536167295166	5834	16508	33260,33269,5740110,33239,33270,14462656,19836079,33240,33268,33263,33233,33235,33241,33262,33259,33238,33255,33237	CG3662,dbe,snoRNA:Me28S-U1230,Pph13,PNUTS,CR44060,CR44988,Gsc,aru,drongo,CG2794,CG2807,CG13689,dock,Clp,Ptth,Saf6,cold
fly chr70A1-70A1	fly chr70A1-70A1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	2768975	CG33262
fly chr51E5-51E5	fly chr51E5-51E5	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	36683	CG11807
fly chr48C4-48C4	fly chr48C4-48C4	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	36259	CG13192
fly chr67B5-67B5	fly chr67B5-67B5	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	44052	Shc
fly chr17D1-17D1	fly chr17D1-17D1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	32859	Cyp308a1
fly chr60D10-60D10	fly chr60D10-60D10	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	2768732	CG33228
fly chr4F4-4F4	fly chr4F4-4F4	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	31439	CG3323
fly chr99E3-99E3	fly chr99E3-99E3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	43601	CG9733
fly chr56F8-56F8	fly chr56F8-56F8	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	37277	18w
fly chr94C1-94C1	fly chr94C1-94C1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	42680	Nup133
fly chr91A1-91A1	fly chr91A1-91A1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	42196	CG8064
fly chr100C7-100C7	fly chr100C7-100C7	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	43724	CycG
fly chr40F7-40F7	fly chr40F7-40F7	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	49895	CG17018
fly chr66D5-66D5	fly chr66D5-66D5	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	38970	CG6683
fly chr12F4-12F4	fly chr12F4-12F4	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	32401	CG15890
fly chr10C7-10C7	fly chr10C7-10C7	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	32104	CG11696
fly chr59C1-59C1	fly chr59C1-59C1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	37652	CG9896
fly chr59E2-59E2	fly chr59E2-59E2	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	44172	RabX1
fly chr19B3-19B3	fly chr19B3-19B3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	33014	Rab35
fly chr71F1-71F1	fly chr71F1-71F1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	39716	comm2
fly chr38F3-38F3	fly chr38F3-38F3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	35354	CG14400
fly chr18E5-18E5	fly chr18E5-18E5	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	32989	COX6B
fly chr36C6-36C6	fly chr36C6-36C6	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	318951	CG31804
fly chr63A3-63A3	fly chr63A3-63A3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	38360	CG2162
fly chr92F10-92F10	fly chr92F10-92F10	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	42453	Cdk2
fly chr7B3-7B3	fly chr7B3-7B3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	12797949	CG43138
fly chr35C3-35C3	fly chr35C3-35C3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	8674064	Sfp35C
fly chr25F4-25F4	fly chr25F4-25F4	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	319023	CG31913
fly chr72E2-72E2	fly chr72E2-72E2	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	39810	Golgin104
fly chr30B10-30B10	fly chr30B10-30B10	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	34268	Oatp30B
fly chr65A3-65A3	fly chr65A3-65A3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	38679	CG10477
fly chr3B3-3B3	fly chr3B3-3B3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	31260	CG2694
fly chr82C5-82C5	fly chr82C5-82C5	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	40576	CG9775
fly chr49A10-49A10	fly chr49A10-49A10	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	36375	CG8818
fly chr22B3-22B3	fly chr22B3-22B3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	326176	CG31933
fly chr21B7-21B7	fly chr21B7-21B7	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	33194	mbm
fly chr65A10-65A10	fly chr65A10-65A10	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	10178862	CG42714
fly chr58A2-58A2	fly chr58A2-58A2	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	37490	CG4372
fly chr11A12-11A12	fly chr11A12-11A12	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	32202	CG43921
fly chr25D6-25D6	fly chr25D6-25D6	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	19835997	CR44985
fly chr1E3-1E3	fly chr1E3-1E3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	31060	CG11378
fly chr77E1-77E1	fly chr77E1-77E1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	19835447	CR44684
fly chr95A1-95A1	fly chr95A1-95A1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	42776	CG10168
fly chr12F1-12F1	fly chr12F1-12F1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	32396	nmdyn-D6
fly chr33E1-33E1	fly chr33E1-33E1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	250811	bru2
fly chr94B1-94B1	fly chr94B1-94B1	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	42647	Pfdn5
fly chr22F4-22F4	fly chr22F4-22F4	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	33435	oaf
fly chr97B3-97B3	fly chr97B3-97B3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	43192	CG5447
fly chr44B3-44B3	fly chr44B3-44B3	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	8674068	CG42516
fly chr53C4-53C4	fly chr53C4-53C4	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	246538	Sema2b
fly chr57A8-57A8	fly chr57A8-57A8	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	37337	CG11110
fly chr67B11-67B11	fly chr67B11-67B11	0.926956649969203	-0.0758484782970098	6	1	0.000171408981830648	5834	16508	39108	RpS9
fly chr61D2-61D2	fly chr61D2-61D2	0.932844529010366	-0.0695167275930696	22	5	0.00085704490915324	5834	16508	38101,38102,38094,38100,38095	dpr20,CG12502,CG42553,CG13890,CG13901
fly chr89A5-89A5	fly chr89A5-89A5	0.941515628496109	-0.060264331451688	15	3	0.000514226945491944	5834	16508	41917,41913,41907	Arpc3A,alpha-Man-IIb,CG9590
fly chr84D5-84D5	fly chr84D5-84D5	0.94214100523583	-0.0596003285209	11	2	0.000342817963661296	5834	16508	40884,40889	nxf4,Mst84Da
